"line","song_id","song_name","artist_id","artist_name"
"""Already Grown"" <U+2197>","4181756","Unreleased Songs [Discography List]","569922","Lil Peep"
"[Verse 1]\nI know that it hurts sometimes, but it's beautiful\nWorking every day, now you're bleeding through your cuticles\nPassing through a portal as you're sittin' in your cubicle\nIsn't life beautiful? I think that life is beautiful\nTryin' to keep your cool at your grandfather's funeral\nFinding out eventually the feeling wasn't mutual\nYou were not invited 'cause you're nothing like the usual\nIsn't life beautiful? I think that life is beautiful\nYou wanna see your friends, but you're stuck inside a hospital\nDoctor walks in and he tells you that it's terminal\nTumor in your brain and they're sayin' it's inoperable\nIsn't life beautiful? I think that life is beautiful\nThey'll kill your little brother and they'll tell you he's a criminal\nThey'll fucking kill you too, so you better not get physical\nWelcome to America, the type of shit is typical\nIsn't life beautiful? I think that life is beautiful\n\n[Verse 2]\nWake up in the morning, now you doing the impossible\nFind out what's important, now you're feeling philosophical\nWhen I die, I'll pack my bags, move somewhere more affordable\nIsn't life horrible? I think that life is horrible\nYou think she's adorable, she thinks that you're intolerable\nYou think you can do it, but your chances are improbable\nOnce you feel unstoppable, you run into an obstacle\nIsn't life comical? I think that life is comical\n\n[Verse 3]\nAnd if you ever need a friend then you got me\nAnd in the end, when I die, would you watch me?\nAnd if I try suicide, would you stop me?\nWould you help me get a grip or would you drop me?\nRun away, make friends with the moon\nWhy you trippin'? You'll be with your friends soon\nThere comes a time when everybody meets the same fate\nI think I'ma die alone inside my room\n\n[Outro]\nIsn't life beautiful? I think that life is beautiful\nIsn't life beautiful? I think that life is beautiful\nIsn't life beautiful? I think that life is beautiful\nIsn't life beautiful? I think that life is beautiful","4060826","Life is Beautiful","569922","Lil Peep"
"[Intro]\nSpoken words were meant to last, but the picture faded fast\nThe words ""I love you"" meant so much, now not even your lips can I touch\nI'll cry for another eyesore and think about our first kiss by the tree And how it meant so much to me\n\n[Verse 1]\nNobody knows the me that you do\nGonna take some getting used to\nAnd I think I'm getting through to you\nBut, all that shit I put you through ain't right\nAnd I know that I'm barely ever home\nBut, I think of you on the road\nYou know I think of you on blow\nIt's me, Lil Jeep, she don't keep not a memory of me\nI'm a creep, I'm a freak\nThat's why nobody's friends with me\nI used to wait in my room for a single sign from you\nSaid ""I hate you"", 'cause I knew that you would never love me too\n\n[Instrumental Break]\n\n[Interlude]\nYa got one more chance at a night like this...\n\n[Hook]\nOne more chance, baby, gimme a kiss\nYa got one more chance at a night like this\nYou could hold my hand in the back of the whip\nBut saw the plug at the club, came back with a brick\nOne more chance, baby, gimme a kiss\nYa got one more chance at a night like this\nYou could hold my hand in the back of the whip\nBut saw the plug at the club, came back with a brick\n\n[Verse 2]\nAnd that's real shit (real), we keep it real, bitch (real)\nI'm a goth boy, kinda like my whole clique\nYou a bad one (true), we should have fun\nLet's fuck in the all black Benz truck (skrrr skrr)\nSix racks on (Peep), six packs gone (sheesh)\nI'm a bad boy, we ain't gonna last long (nah)\nI could make you (damn), I could break you (yeah)\nBaby, think of all the places I can take you\n\n[Bridge]\nWhat's your age, boo? I'm a jit still\nI'ma die young, I'ma get killed\nWhat's your age, boo? I'm a jit still\nI'ma die young, baby, I'ma get killed, aye\n\n[Hook]\nOne more chance, baby, gimme a kiss\nYa got one more chance at a night like this\nYou could hold my hand in the back of the whip\nBut saw the plug at the club, came back with a brick\nOne more chance, baby, gimme a kiss\nYa got one more chance at a night like this\nYou could hold my hand in the back of the whip\nBut saw the plug at the club, came back with a brick","2898996","Kiss","569922","Lil Peep"
"[Verse 1: WICCA PHASE SPRINGS ETERNAL & DØVES]\nYou'll only see us in the back\nGothBoiClique, all black\nI knew love once, it's hard to forget\nI thought of you and nights spent\nWhen I'm backed against the wall\nI thought of her and highly\n'Cause she answered when I called\nI want her to wanna hurt me\nAnd I miss 2013 love songs\nAnd I'm so lost, under club lights\nIn the all black, GothBoiClique\n\n[Chorus: Lil Peep]\nGothBoi, I'm the one you can't avoid\nNo choice, baby, I be makin' noise\nGothBoi, I'm the one you can't avoid\nNo choice, no choice\nLookin' for you in the back of the club\nLookin' for her in the back of the club, fucked up\nEverybody know I numb it with the drugs\nEverybody know I numb it with the drugs\n\n[Verse 2: WICCA PHASE SPRINGS ETERNAL & DØVES]\nFucked up in the back of the club\nCast a sigil in the back of the club\nI got scars on me, no love\nLight a candle and I pray for Døves\nAnd you're fadin' away, like the pill under my tongue\nWe seriously never even touched, it sucks\nI'ma put your name in my skin, mix the ink in my blood\nIt's so fucked\nSo tell me what is love\nIf I ever had it, if I ever had it\nDid I really want it?\nAnd why can't I remember?\nI cannot remember\nI took the black two-seater when you pushed me away\nInto the dark, I only want what's best for you, baby\nI reach out to you, but slowly\nIf there's passion there, then show me\nFast, hard\nIt's a slow drug\nAnd I swear that\nBut it's true love\nThese are true lines\n\n[Verse 3: DØVES]\nSaw you in the back of the club again\nAnd we just started textin' again\nAnd now you sendin' pictures to my phone, like I just can't resist\nI'm tryin' not to let you feel missed (tryin' so hard)\nAnd now we're in the bar, like 6 PM\nAnd now we took a bottle to your bed\nListenin' to Slowdive, eyes like so-so red\nAnd I can't stop starin' at the back of your neck\nAnd you think you can make me love again\nI swear that I will never feel a thing\nHollow shell, quiet hell, but you're so into me\nScreamin', ""Why don't you love me back?!""\n'Cause it's GothBoiClique, 'til my lungs collapse\n\n[Chorus: Lil Peep]\nGothBoi, I'm the one you can't avoid\nNo choice, baby, I be makin' noise\nGothBoi, I'm the one you can't avoid\nNo choice, no choice\nLookin' for you in the back of the club\nLookin' for her in the back of the club, fucked up\nEverybody know I numb it with the drugs\nEverybody know I numb it with the drugs","3271384","Avoid (Ft. DØVES & WICCA PHASE SPRINGS ETERNAL)","569922","Lil Peep"
"[Intro]\nGothBoiClique\nMoneyPosse\nGood luck, mothafucka\nFrom another bitch\nDouble up my cup and shit\nOoh, Big Head on the beat\n\n[Chorus]\nBaby call me up, tryna fuck\n'Cause she know, I'm finna get the Benz truck\nGood luck, mothafucka\nI was in the cut, gettin' sucked from another bitch\nPop another bean, had to double up my cup and shit\nCall me up, tryna fuck\n'Cause she know that I've been gettin' to the bucks\nGood luck, mothafucka\nBack of the club, fucked up on some other shit\nAll I ever wanted was a Benz and a bad bitch\n\n[Verse]\nAll I ever wanted was a friend\nAll I ever wanted was a brand new Benz truck\nNow I wonder where my friends gon' end up\nMoney don't help with the pain, where the drugs at?\nMake a few racks, call the plug back\nShe like, ""Baby, where you goin'? When you comin' back?""\nI'ma be away for a month\nWhen I get back we can fuck\nI'ma be away for a lifetime\nEverything I say at the right time\nGivin' girls cocaine, white wine\nEveryone afraid of my lifestyle\n\n[Chorus]\nBaby call me up, tryna fuck\n'Cause she know, I'm finna get the Benz truck\nGood luck, mothafucka\nI was in the cut, gettin' sucked from another bitch\nPop another bean, had to double up my cup and shit\nCall me up, tryna fuck\n'Cause she know that I've been gettin' to the bucks\nGood luck, mothafucka\nBack of the club, fucked up on some other shit\nAll I ever wanted was a Benz and a bad bitch","3250288","Benz Truck, Pt. 2","569922","Lil Peep"
"[Intro]\nMan, I don't know what the fuck goin' on lately, bro\nEverybody actin' real different and shit\nAin't nobody, nobody was talkin' to me like a few months ago\nAnd now everybody hittin' my phone up and shit\n\n[Verse]\nI'm a mothafuckin' schema boy, I'm a dreamer boy\nI love a girl that don't even fuckin' need a boy\nBaby, I'm a beamer boy, I need a beamer, boy\nI want a Z3, that's a two-seater, boy\nOkay, I pull my cash out, shawty pass out\nTake her ass out, then I spaz out\nOkay, yeah I hit that, shawty, get back\nI got death notes, where my list at?\nYeah, I'm in my zone now, I put my phone down\nI'm on my own now, I'm on my own now\nYa girl, she wanna go down on a real one\nI hit JGRXXN, like ""What's the deal bruh?""\nYou see me doin' shows now, I'm a pro now\nI got hoes now and I got some dough now\nBut they don't wanna hear that, they want that real shit\nThey want that drug talk, that ""I can't feel"" shit\nI'm never comin' home now, all alone now\nCan't let my bros down, can't let my bros down\nI feel like I'm a no one, that's what they told me\nI'ma show ya, baby, I was chosen, aye\n\n[Verse]\nI'm a mothafuckin' schema boy, I'm a dreamer boy\nI love a girl that don't even fuckin' need a boy\nBaby, I'm a beamer boy, I need a beamer, boy\nI want a Z3, that's a two-seater boy\nOkay, I pull my cash out, shawty pass out\nTake her ass out, then I spaz out\nOkay, yeah I hit that, shawty, get back\nI got death notes, where my list at?\nYeah, I'm in my zone now, I put my phone down\nI'm on my own now, I'm on my own now\nYa girl, she wanna go down on a real one\nI hit JGRXXN, like ""What's the deal bruh?""\nYou see me doin' shows now, I'm a pro now\nI got hoes now and I got some dough now\nBut they don't wanna hear that, they want that real shit\nThey want that drug talk, that ""I can't feel"" shit\nI'm never comin' home now, all alone now\nCan't let my bros down, can't let my bros down\nI feel like I'm a no one, that's what they told me\nI'ma show ya, baby, I was chosen, ayy\n\n[Outro]\nBeamer boy","2430998","<U+200B>Beamer Boy","569922","Lil Peep"
"[Intro]\nLil Bo Peep with a brand new bitch\nIn the back of the club with the GothBoiClique\nIced out teeth on an iced out whip\nWith the limousine tints, you can suck my dick\nFriends switch up when you in a Benz truck (skrrt)\nAlways wanna fuck, tell a bitch, ""Good luck""\nAlways wanna fuck 'cause I just came up, yeah\n(GothBoiClique)\n\n[Chorus]\nLil Bo Peep with a brand new bitch\nIn the back of the club with the GothBoiClique\nIced out teeth on an iced out whip\nWith the limousine tints, you can suck my dick\nFriends switch up when you in a Benz truck (skrrt)\nAlways wanna fuck, tell a bitch, ""Good luck""\nAlways wanna fuck 'cause I just came up\nDrugs in my nose, good drugs in my cup\n\n[Verse]\nI don't wanna wait now\nBut I know you gon' make me\nWho you wanna hate now?\nPretty soon you gonna hate me (GothBoiClique)\nGettin' to the cake now\nAll the hate don't faze me\nAll the money that I make now\nI'll never let it change me\nI don't wanna wait now\nBut I know you gon' make me\nWho you wanna hate now?\nPretty soon you gonna hate me\nGettin' to the cake now\nAll the hate don't faze me\nAll the money that I make now\nI'll never let it change me\n\n[Chorus]\nLil Bo Peep with a brand new bitch\nIn the back of the club with the GothBoiClique\nIced out teeth on an iced out whip\nWith the limousine tints, you can suck my dick\nFriends switch up when you in a Benz truck (skrrt)\nAlways wanna fuck, tell a bitch, ""Good luck""\nAlways wanna fuck 'cause I just came up\nDrugs in my nose, good drugs in my cup\n\n[Outro]\nLil Bo Peep with a brand new bitch\nIn the back of the club with the GothBoiClique\nIced out teeth on an iced out whip\nWith the limousine tints, you can suck my dick","3117098","Benz Truck (<U+0413><U+0435><U+043B><U+0438><U+043A>)","569922","Lil Peep"
"[Intro]\nSESH\n\n[Verse 1]\nI know that it hurts sometimes, but it's beautiful\nWorkin' every day, now you bleedin' through your cuticles\nPassin' through a portal as you're just sittin' in your cubicle\nIsn't life beautiful? I think that life is beautiful\nTryna keep it cool at your grandfather's funeral\nFindin' out eventually the feelin' wasn't mutual\nYou were not invited 'cause you're nothin' like the usual\nIsn't life beautiful? I think that life is beautiful\nYou wanna see your friends, but you're stuck inside a hospital\nDoctor walks in and he tells you that it's terminal\nTumor in your brain and they say that It's inoperable\nIsn't life beautiful? I think that life is beautiful\nThey'll kill your little brother and they'll tell you he's a criminal\nThey'll fuckin' kill you too, so you better not get physical\nWelcome to America, that type of shit is typical\nIsn't life beautiful? I think that life is beautiful\nWake up in the mornin', now you doin' the impossible\nFind out what's important, now you feelin' philosophical\nWhen I die I'll pack my bags, move somewhere more affordable\nIsn't life horrible? I think that life is horrible\nYou think she's adorable, she thinks that you're intolerable\nYou think you can do it, but your chances are improbable\nOnce you feel unstoppable, you run into an obstacle\nIsn't life comical? I think that life is comical\nAnd if you ever need a friend then you got me\nAnd in the end, when I die, would you watch me?\nAnd if I tried suicide, would you stop me?\nWould you help me get a grip or would you drop me?\nRunaway, make friends with the moon\nWhy you trippin'? You'll be with your friends soon\nThere comes a time when everybody meets the same fate\nI think I'ma die alone inside my room","2861142","Life","569922","Lil Peep"
"[Intro: Lil Tracy]\nBitch I feel like Fish Narc\n\n[Chorus]\nI'm kissin' styrofoam\nWho know what I be on, that's what I be on\nShe know what I be on\nWho know what I be on\nThat's what I be on, baby move along\nI keep movin' on\nI keep movin' on\nWe keep makin' up, I keep movin' on\nWe keep makin' up\nI keep movin' on\nWe keep making up, I can't make it up\nSomebody wake me up, yeah\n\n[Verse 1]\nPulled up with my whole team\nMackned swervin' in a white Beam', yeah\nGothBoiClique, tryna stay clean, yeah\nGothBoiClique, we got big dreams\nAnd my new bitch, on a movie screen\nAnd my old bitch, she a groupie teen\nYeah, I break hearts, I'm with Cold Hart\nI'm with Horse Head, whip it like a Nascar, yeah\nWicca Phase Task Force (I'm kissin' styrofoam!)\nBaby, you get what you ask for\n\n[Chorus]\nI'm kissin' styrofoam\nWho know what I be on, that's what I be on\nShe know what I be on\nWho know what I be on\nThat's what I be on, baby, move along\nI keep movin' on\nI keep movin' on\nWe keep makin' up, I keep movin' on\nWe keep makin' up\nI keep movin' on\nWe keep makin' up, I can't make it up\nSomebody wake me up, yeah\n\n[Bridge]\nI'm kissin' styrofoam\nWho know what I be on\n(I'm kissin' styrofoam)\nWho know what we be on\nWho know what we be on\nWho know what we be on\nThey be like, yeah, what do they be on? (They be on)\nIn the back of the club, what do they be on? (They be on)\nI know what I be on (What I be on)\nIt's that styrofoam (It's that styrofoam), it's that styrofoam\nIt's that styrofoam\n(I'm kissin' styrofoam)\nYeah, pour up\n\n[Verse 2]\nIt's the pain pills, yah\nMan, it's gettin' real, it's the pain pills\nMan, it's gettin' real, it's the pain pills\nYeah, yeah\nIt's the pain pills (Woo), man, it's gettin' real (Uh)\nI'm kissin' styrofoam (Yeah)\nWho know what I be on (Yeah)\nThat's what I be on (Ah)\nWho's shoulder you be cryin' on? Yeah (Yeah)\nWho's shoulder you be lyin' on?\n(Who's shoulder you be lyin' on?)\nWho's name do you be lyin' on?\n(Who's name do you be lyin' on?)\n\n[Outro]\nYeah\nMovin' on\nWe keep makin' up\nI keep movin' on\nWe keep makin' up\nYeah","3248959","Moving On","569922","Lil Peep"
"[Verse]\nWhip it like a Nascar, I can see the time pass\nFeel like I'm in high school, fucking me in gym class\nShawty, I remember that\nI know you remember that\nYou was fucking with me way before I even wrote raps\nNow I'm seeing cash flow\nI could be an asshole\nYeah, I know\nBut it's all good cause I let her spend my money though\nPlayboy bunny though, shawty look like a pornstar\nI know she love me cause she fuck me in her sports car\nI pull up on her, tell her that we finna go far\nDrop top, smoking thrax, looking at the stars\nGetting high, taking bars 'til we on Mars\nI could make the ground move like I'm Avatar\nNow I'm faded on my own in my bedroom\nNow I'm looking at my phone should I text you?\nI don't wanna sext you, I just wanna bless you\nBaby, I'm a priest in the underworld, guess who\nLil Bo Peep with a brand new flow too\nLookin at my teeth like you never seen a gold tooth\nNever in the streets, cause I never leave my home\nIf you wanna live a dream I ain't coming bitch I told you\n\n[Verse]\nWhip it like a Nascar, I can see the time pass\nFeel like I'm in high school, fucking me in gym class\nShawty, I remember that\nI know you remember that\nYou was fucking with me way before I even wrote raps\nNow I'm seeing cash flow\nI could be a asshole\nYeah, I know\nBut it's all good cause I let her spend my money though\nPlayboy bunny though, shawty look like a pornstar\nI know she love me cause she fuck me in her sports car\nI pull up on her, tell her that we finna go far\nDrop top, smoking thrax, looking at the stars\nGetting high, taking bars 'til we on Mars\nI could make the ground move like I'm Avatar\nNow I'm faded on my own in my bedroom\nNow I'm looking at my phone should I text you?\nI don't wanna sext you, I just wanna bless you\nBaby, I'm a priest in the underworld, guess who\nLil Bo Peep with a brand new flow too\nLookin at my teeth like you never seen a gold tooth\nNever in the streets, cause I never leave my home\nIf you wanna live a dream I ain't coming bitch I-","2448740","Gym Class","569922","Lil Peep"
